genotype,dtf,height_cm,plants_m2,number_of_tillers,days_to_harvest,normalized_difference_vegetation_index,fluorescence,protein_pct
Fm366,100.66666666666474,95.99999999999996,36.66666666666668,-1.285787207222665e-16,156.0000000000002,0.6666666666666644,0.6633333333333123,13.663333333333334
Fm368,99.33333333333138,106.33333333333326,7.333333333333338,1.3333333333333348,165.93435751957372,0.6166666666666645,0.5799999999999789,15.794999836661946
Fm369,111.66666666666474,74.66666666666664,3.9999999999999982,1.3333333333333346,169.00000000000023,0.573333333333331,0.719999999999979,13.879999778921379
Fm370,112.99999999999805,110.66666666666659,36.000000000000014,2.333333333333334,178.33333333333357,0.4766666666666646,0.4666666666666453,
Fm372,111.33333333333138,89.99999999999994,24.66666666666669,3.666666666666668,167.33333333333357,0.6433333333333311,0.6433333333333124,16.629999836661938
Fm375,105.99999999999804,113.33333333333326,85.33333333333333,3.3333333333333344,156.00000000000023,0.6366666666666645,0.619999999999979,15.924999836661945
Fm376,103.66666666666472,106.6666666666666,37.33333333333335,1.3333333333333348,159.33333333333357,0.6066666666666644,0.5299999999999788,15.609999836661945
Fm377,106.99999999999804,100.66666666666661,77.33333333333333,1.333333333333335,165.3333333333336,0.6766666666666644,0.719999999999979,16.909999778921375
Fm378,97.66666666666472,111.99999999999993,21.333333333333353,2.000000000000001,154.6666666666669,0.6366666666666644,0.6166666666666456,19.529999778921376
Fm379,103.99999999999804,98.3333333333333,29.989907279588138,4.666666666666668,157.43435751957367,0.709999999999998,0.6366666666666456,15.664999836661943
Fm380,106.66666666666472,100.33333333333329,30.00000000000002,1.3333333333333355,169.33333333333357,0.5899999999999977,0.589999999999979,15.574999836661947
Fm381,103.66666666666472,108.99999999999993,55.33333333333336,1.000000000000002,161.66666666666688,0.6533333333333311,0.559999999999979,14.65999977892138
Fm382,102.3333333333314,88.3333333333333,11.333333333333352,6.666666666666666,154.33333333333354,0.6566666666666643,0.6599999999999792,13.514999836661948
Fm384,118.33333333333138,82.66666666666663,22.666666666666682,1.0000000000000018,185.33333333333357,0.5399999999999975,0.48333333333331213,18.849999778921376
Fm387,122.99999999999802,103.33333333333326,48.666666666666686,1.333333333333335,183.33333333333354,0.603333333333331,0.6699999999999793,
Fm388,106.66666666666471,104.33333333333327,10.666666666666679,3.6666666666666674,170.6666666666669,0.5599999999999975,0.5499999999999791,15.354999836661946
Fm389,119.6666666666647,79.99999999999997,26.000000000000018,0.666666666666668,181.33333333333357,0.5033333333333311,0.4966666666666456,15.56999977892138
Fm391,102.6666666666647,97.99999999999996,8.000000000000009,1.6666666666666672,158.66666666666688,0.6299999999999977,0.6433333333333126,17.139999999999997
Fm392,92.33333333333135,98.6666666666666,29.33333333333335,3.666666666666667,138.6666666666669,0.6866666666666642,0.776666666666646,13.023333333333332
Fm394,100.33333333333137,90.99999999999996,11.333333333333343,4.333333333333334,166.46482558619377,0.5633333333333309,0.6785687065227866,17.909999836661942
Fm395,109.99999999999804,110.33333333333326,16.000000000000014,2.0000000000000004,167.00000000000026,0.6733333333333309,0.6399999999999791,15.329999778921378
Fm396,112.99999999999804,90.99999999999996,6.666666666666692,4.333333333333334,173.00000000000023,0.5899999999999977,0.6533333333333124,
Fm398,104.58664284359736,92.52053210764605,6.000000000000008,2.0000000000000004,157.1008168942331,0.6065215757172748,0.5985687065227867,15.354999836661948
Fm400,107.33333333333138,98.66666666666663,22.00000000000002,2.0000000000000004,165.0000000000002,0.7066666666666647,0.7433333333333123,14.389999836661946
Fm401,99.66666666666471,89.66666666666663,50.98990727958812,1.000000000000001,155.66666666666686,0.6299999999999978,0.7133333333333123,16.60333333333333
Fm402,98.33333333333137,102.3333333333333,58.66666666666667,2.333333333333334,149.66666666666688,0.6799999999999977,0.759999999999979,14.169999836661946
Fm404,106.99999999999804,103.66666666666663,88.00000000000001,1.3333333333333348,166.66666666666686,0.633333333333331,0.6499999999999789,14.669999778921378
Fm405,107.99999999999804,113.6666666666666,72.66666666666669,2.6666666666666674,165.00000000000017,0.643333333333331,0.6399999999999789,17.324999836661945
Fm406,102.66666666666471,93.66666666666664,27.33333333333336,1.0000000000000018,156.33333333333354,0.5999999999999979,0.6333333333333122,14.989999836661946
Fm407,100.66666666666472,100.33333333333329,25.333333333333357,0.6666666666666683,160.3333333333335,0.6333333333333311,0.6866666666666456,15.934999836661945
Fm41,121.99999999999805,99.33333333333327,66.00000000000001,5.000000000000002,186.0000000000002,0.693333333333331,0.6499999999999789,13.019999778921381
Fm410,109.99999999999805,105.66666666666661,34.000000000000014,1.333333333333335,168.66666666666683,0.6733333333333311,0.6266666666666455,16.089999836661946
Fm411,104.66666666666471,93.3333333333333,40.66666666666668,1.0000000000000013,162.66666666666683,0.6699999999999977,0.5799999999999789,16.414999836661945
Fm412,100.3333333333314,82.66666666666664,28.666666666666693,5.333333333333336,151.33333333333354,0.6433333333333311,0.6833333333333121,13.509999836661944
Fm413,108.3333333333314,98.99999999999996,38.666666666666686,3.666666666666667,161.66666666666683,0.6766666666666644,0.7066666666666455,16.094999836661945
Fm414,98.66666666666474,101.3333333333333,26.000000000000018,0.6666666666666673,151.33333333333354,0.5433333333333311,0.6399999999999787,16.159999836661946
Fm415,97.33333333333141,99.66666666666663,21.33333333333335,3.3333333333333344,148.00000000000017,0.5966666666666645,0.7133333333333121,16.259999836661947
Fm416,110.99999999999807,101.33333333333331,24.666666666666693,2.0000000000000004,170.66666666666686,0.6599999999999978,0.5299999999999786,
Fm417,122.3333333333314,104.66666666666663,44.000000000000014,3.0000000000000013,185.3333333333335,0.5699999999999977,0.40999999999997844,
Fm418,120.66666666666471,94.33333333333333,52.666666666666686,0.6666666666666677,181.3333333333335,0.6433333333333311,0.6399999999999788,22.56999983666194
Fm419,92.33333333333138,99.66666666666666,42.66666666666668,2.3333333333333344,141.0000000000002,0.6433333333333311,0.7133333333333122,12.983333333333333
Fm420,105.33333333333138,95.33333333333333,18.666666666666682,-7.437019888655865e-17,160.43435751957364,0.6533333333333311,0.7099999999999788,16.399999778921366
Fm421,113.99999999999804,114.66666666666663,26.666666666666682,1.6666666666666676,180.0000000000002,0.49666666666666454,0.5233333333333119,14.71999977892138
Fm428,89.66666666666471,87,19.333333333333346,5.000000000000002,142.93435751957367,0.7233333333333313,0.7699999999999788,13.909999836661944
Fm429,94.99999999999805,131.6666666666666,26.00000000000002,0.3333333333333336,147.0000000000002,0.6699999999999977,0.6866666666666454,16.806666666666665
Fm43,123.3333333333314,94.66666666666666,54.000000000000014,3.666666666666668,179.3333333333335,0.7066666666666644,0.633333333333312,
Fm44,111.3333333333314,96.33333333333331,75.33333333333336,4.000000000000002,171.66666666666686,0.6566666666666644,0.6033333333333118,19.869999778921375
Fm442,115.99999999999807,88.66666666666666,32.00000000000001,1.6666666666666683,169.66666666666683,0.6066666666666644,0.523333333333312,16.53499983666194
Fm443,106.08664284359739,97.02053210764608,19.333333333333343,2.9939468986867888,168.10081689423308,0.4715215757172754,0.6635687065227864,
Fm444,113.3333333333314,101.33333333333331,50.666666666666686,0.6666666666666685,166.66666666666683,0.6399999999999978,0.6666666666666454,18.259999778921372
Fm446,104.33333333333138,112.3333333333333,29.333333333333353,1.3333333333333355,160.6666666666668,0.6799999999999977,0.6899999999999787,12.63999977892138
Fm458,150.99999999999804,108.66666666666664,58.66666666666667,5.2321439558117875e-16,183.33333333333348,0.683333333333331,0.6599999999999788,
Fm464,103.99999999999802,99.99999999999999,38.666666666666686,4.000000000000002,177.00000000000017,0.6366666666666644,0.6633333333333121,20.019999778921367
Fm474,100.33333333333137,101.99999999999996,43.33333333333334,2.6666666666666687,152.3333333333335,0.5133333333333312,0.4899999999999786,21.04333333333333
Fm475,102.33333333333137,99.33333333333333,26.666666666666682,1.3333333333333355,157.00000000000014,0.6699999999999977,0.7399999999999788,14.99999983666194
Fm477,114.66666666666471,105.3333333333333,11.333333333333345,1.6666666666666683,186.00000000000014,0.43333333333333113,0.336666666666645,
Fm478,114.33333333333137,115.66666666666663,18.00000000000001,1.6666666666666685,163.33333333333346,0.7033333333333313,0.6333333333333122,
Fm480,113.99999999999805,111.3333333333333,72.66666666666669,0.3333333333333345,173.3333333333335,0.49999999999999795,0.5599999999999788,20.44499983666194
Fm482,113.66666666666471,103.66666666666666,54.66666666666667,1.0000000000000024,168.66666666666683,0.5233333333333313,0.5833333333333122,14.81999983666194
Fm484,106.99999999999802,98.33333333333333,31.333333333333343,1.0000000000000024,166.66666666666683,0.6766666666666644,0.6999999999999789,
Fm489,95.99999999999802,133.99999999999997,20.66666666666668,0.33333333333333454,145.33333333333348,0.6199999999999978,0.7099999999999789,15.91
Fm491,103.33333333333135,86,12.66666666666668,2.0000000000000018,162.33333333333346,0.49333333333333124,0.543333333333312,15.773333333333332
Fm492,108.66666666666467,120.99999999999996,35.33333333333335,1.6666666666666683,165.33333333333346,0.6666666666666644,0.6633333333333122,15.039999778921382
Fm496,94.66666666666468,136.66666666666663,20.00000000000001,0.6666666666666684,145.66666666666677,0.5999999999999978,0.6299999999999789,13.77999983666194
Fm505,115.99999999999805,99.99999999999997,49.33333333333334,1.0000000000000022,181.6666666666668,0.6833333333333311,0.7266666666666457,17.064999836661944
Fm507,111.33333333333137,55.666666666666714,15.333333333333343,16.666666666666668,169.6666666666668,0.469999999999998,0.3366666666666454,
Fm510,128.33333333333135,116.66666666666661,29.333333333333346,3.9104528300597004e-16,179.6666666666668,0.6666666666666645,0.6166666666666455,
Fm518,100.99999999999804,98.66666666666666,61.333333333333336,4.000000000000002,152.6666666666668,0.629999999999998,0.649999999999979,12.91333333333333
Fm519,113.66666666666468,98.99999999999997,13.333333333333337,2.6666666666666687,168.00000000000014,0.5866666666666647,0.5666666666666457,18.049999778921364
Fm522,116.33333333333135,102.99999999999997,20.000000000000007,5.66666666666667,180.00000000000017,0.48999999999999805,0.42666666666664554,16.724999836661944
Fm523,93.99999999999802,131.99999999999994,25.33333333333334,0.33333333333333426,144.33333333333348,0.6399999999999978,0.7133333333333124,15.613333333333333
Fm524,99.99999999999801,104.99999999999996,70.66666666666666,4.666666666666669,153.33333333333348,0.6399999999999979,0.6933333333333125,13.496666666666666
Fm537,101.99999999999802,106.66666666666661,101.3333333333333,2.0000000000000018,153.66666666666686,0.6033333333333312,0.7133333333333124,16.56333333333333
Fm552,98.66666666666468,88.3333333333333,23.33333333333334,2.6666666666666687,155.00000000000017,0.6066666666666647,0.5733333333333124,14.949999778921384
Fm56,138.99999999999804,108.33333333333329,65.33333333333333,5.66666666666667,182.66666666666683,0.5966666666666647,0.6466666666666459,
Fm560,83.33333333333137,66.66666666666669,25.333333333333346,23.333333333333332,129.0000000000002,0.619999999999998,0.7066666666666458,11.399999836661943
Fm566,102.33333333333137,89.66666666666664,86.66666666666666,13.666666666666666,156.6666666666668,0.5633333333333314,0.6966666666666458,14.60499983666194
Fm569,82.6666666666647,88.99999999999997,79.99999999999999,15.333333333333332,129.60081689423302,0.6266666666666647,0.6833333333333124,11.279999778921384
Fm585,100.09537936698847,114.96550561419421,3.333333333333346,7.004626888498598,161.66666666666683,0.6675631807902294,0.7266879786242193,14.339999836661939
Fm589,74.99999999999804,102.99999999999996,34,4.333333333333335,121.4343575195735,0.6533333333333313,0.7766666666666457,6.23999983666194
Fm590,83.33333333333137,77.66666666666664,58.66666666666667,20.33333333333333,133.33333333333348,0.5766666666666647,0.7266666666666456,12.549999778921384
Fm592,84.33333333333138,77.66666666666666,50.66666666666668,22.999999999999996,141.3333333333335,0.619999999999998,0.6999999999999789,12.889999836661937
Fm600,116.66666666666472,94.66666666666663,41.33333333333334,3.3333333333333353,181.33333333333348,0.5233333333333315,0.6066666666666457,
Fm601,124.33333333333138,112.33333333333329,36.00000000000001,5.333333333333335,184.66666666666683,0.5399999999999981,0.5399999999999789,
Fm610,103.33333333333138,93.33333333333329,103.99999999999999,10.999999999999998,156.3333333333335,0.5366666666666647,0.5966666666666457,16.199999836661938
Fm611,100.66666666666474,89.33333333333329,92.66666666666667,11.333333333333332,152.00000000000017,0.4833333333333314,0.6366666666666457,15.46999983666194
Fm612,103.66666666666472,89.99999999999997,24.000000000000014,11.666666666666666,155.66666666666683,0.6066666666666648,0.659999999999979,15.869999778921382
Fm614,117.6666666666647,111.33333333333329,49.33333333333334,0.6666666666666689,188.3333333333335,0.5066666666666648,0.469999999999979,
Fm615,107.6666666666647,136.66666666666663,55.333333333333336,0.6666666666666691,161.3333333333335,0.5933333333333314,0.6466666666666459,20.799999778921357
Fm616,76.66666666666472,93.66666666666663,37.33333333333334,10,122.00000000000021,0.6699999999999982,0.789999999999979,11.949999836661942
Fm620,85.99999999999804,90.3333333333333,65.33333333333334,6.000000000000002,131.66666666666686,0.6799999999999982,0.6799999999999791,12.286666666666664
Fm621,99.99999999999804,104.66666666666664,32.01261137969484,4.66666666666667,154.66666666666683,0.7133333333333315,0.7666666666666457,13.903333333333334
Fm65,117.33333333333141,120.33333333333329,64,3.3333333333333353,183.0000000000002,0.4999999999999981,0.4833333333333123,
Fm78,123.81797778940832,87.5139622781597,6.666666666666685,4.5014262128146285,184.43435751957367,0.5309152434924895,0.4447433148529324,
Fm79,145.66666666666475,96.3333333333333,22.00000000000001,8.000000000000002,187.0000000000002,0.6366666666666647,0.6199999999999791,
Fm86,140.66666666666472,102.99999999999999,66.66666666666666,7.000000000000002,183.3333333333335,0.649999999999998,0.5333333333333123,
Fm156,,89.33333333333327,27.999999999999993,1.3333333333333381,,0.5866666666666638,0.5499999999999834,
Fm161,,67.00000000000004,64.66666666666664,2.0000000000000004,,0.6333333333333308,0.6033333333333152,
Fm168,,95.99999999999996,25.9747772406103,1.0000000000000027,,0.6599999999999974,0.6166666666666477,
Fm20,,96.6666666666666,67.99999999999997,0.6666666666666691,,0.6199999999999974,0.5833333333333128,
Fm9,,107.3333333333333,55.333333333333336,0.666666666666669,,0.6766666666666648,0.5633333333333123,
